,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Price,Open,High,Low,Vol.,Change %
91,91.0,91.0,91.0,91.0,91.0,5/11/1990,0.5048,0.5105,0.514,0.504,6.97K,-1.79%
92,92.0,92.0,92.0,92.0,92.0,5/14/1990,0.5205,0.5087,0.521,0.508,6.27K,3.11%
93,93.0,93.0,93.0,93.0,93.0,5/15/1990,0.5176,0.5165,0.522,0.5135,6.91K,-0.56%
94,94.0,94.0,94.0,94.0,94.0,5/16/1990,0.5158,0.5197,0.5225,0.5125,8.13K,-0.35%
95,95.0,95.0,95.0,95.0,95.0,5/17/1990,0.5183,0.5135,0.521,0.511,7.38K,0.48%
96,96.0,96.0,96.0,96.0,96.0,5/18/1990,0.5167,0.5181,0.5235,0.516,5.94K,-0.31%
97,97.0,97.0,97.0,97.0,97.0,5/21/1990,0.5109,0.5132,0.5145,0.5085,6.76K,-1.12%
98,98.0,98.0,98.0,98.0,98.0,5/22/1990,0.5121,0.5083,0.516,0.5077,6.72K,0.23%
99,99.0,99.0,99.0,99.0,99.0,5/23/1990,0.5018,0.5032,0.505,0.498,13.88K,-2.01%
100,100.0,100.0,100.0,100.0,100.0,5/24/1990,0.5006,0.5005,0.504,0.497,10.98K,-0.24%
101,101.0,101.0,101.0,101.0,101.0,5/25/1990,0.4955,0.5005,0.5025,0.4925,10.64K,-1.02%
102,102.0,102.0,102.0,102.0,102.0,5/29/1990,0.4997,0.4917,0.5018,0.4905,10.51K,0.85%
103,103.0,103.0,103.0,103.0,103.0,5/30/1990,0.5063,0.5082,0.51,0.503,11.83K,1.32%
104,104.0,104.0,104.0,104.0,104.0,5/31/1990,0.4935,0.4945,0.4999,0.4925,12.53K,-2.53%
105,105.0,105.0,105.0,105.0,105.0,6/1/1990,0.4948,0.5027,0.504,0.491,8.43K,0.26%
106,106.0,106.0,106.0,106.0,106.0,6/4/1990,0.4839,0.4932,0.5,0.4825,6.18K,-2.20%
107,107.0,107.0,107.0,107.0,107.0,6/5/1990,0.4777,0.477,0.479,0.472,7.30K,-1.28%
108,108.0,108.0,108.0,108.0,108.0,6/6/1990,0.4798,0.4732,0.4875,0.472,7.66K,0.44%
109,109.0,109.0,109.0,109.0,109.0,6/7/1990,0.4771,0.4785,0.485,0.475,4.99K,-0.56%
110,110.0,110.0,110.0,110.0,110.0,6/8/1990,0.4791,0.4795,0.4805,0.474,3.91K,0.42%
111,111.0,111.0,111.0,111.0,111.0,6/11/1990,0.4729,0.4825,0.483,0.472,5.89K,-1.29%
112,112.0,112.0,112.0,112.0,112.0,6/12/1990,0.4895,0.4767,0.4905,0.476,6.69K,3.51%
113,113.0,113.0,113.0,113.0,113.0,6/13/1990,0.4933,0.4857,0.497,0.484,4.04K,0.78%
114,114.0,114.0,114.0,114.0,114.0,6/14/1990,0.4902,0.4977,0.501,0.49,7.75K,-0.63%
115,115.0,115.0,115.0,115.0,115.0,6/15/1990,0.489,0.492,0.497,0.485,8.67K,-0.24%
116,116.0,116.0,116.0,116.0,116.0,6/18/1990,0.4827,0.4865,0.4895,0.4825,6.33K,-1.29%
117,117.0,117.0,117.0,117.0,117.0,6/19/1990,0.4788,0.486,0.4865,0.474,7.43K,-0.81%
118,118.0,118.0,118.0,118.0,118.0,6/20/1990,0.4804,0.4737,0.483,0.4725,8.08K,0.33%
119,119.0,119.0,119.0,119.0,119.0,6/21/1990,0.4827,0.4835,0.486,0.4775,6.62K,0.48%
120,120.0,120.0,120.0,120.0,120.0,6/22/1990,0.4918,0.4857,0.493,0.485,5.99K,1.89%
121,121.0,121.0,121.0,121.0,121.0,6/25/1990,0.4939,0.4915,0.4965,0.4865,8.66K,0.43%
