,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Price,Open,High,Low,Change %,0,1,2,3,4,5,6,0.1,1.1,2.1,3.1,4.1,5.1,6.1,0.2,1.2,2.2,3.2,4.2,5.2,6.2,0,1,2,3,4,5,6
3401,3401.0,3401.0,3401.0,3401.0,1/20/2010,0.515,0.515,0.515,0.515,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3402,3402.0,3402.0,3402.0,3402.0,1/21/2010,0.513,0.513,0.513,0.513,-0.39%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3403,3403.0,3403.0,3403.0,3403.0,1/22/2010,0.512,0.512,0.512,0.512,-0.19%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3404,3404.0,3404.0,3404.0,3404.0,1/25/2010,0.513,0.513,0.513,0.513,0.20%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3405,3405.0,3405.0,3405.0,3405.0,1/26/2010,0.517,0.517,0.517,0.517,0.78%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3406,3406.0,3406.0,3406.0,3406.0,1/27/2010,0.512,0.512,0.512,0.512,-0.97%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3407,3407.0,3407.0,3407.0,3407.0,1/28/2010,0.512,0.512,0.512,0.512,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3408,3408.0,3408.0,3408.0,3408.0,1/29/2010,0.512,0.512,0.512,0.512,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3409,3409.0,3409.0,3409.0,3409.0,2/1/2010,0.51,0.51,0.51,0.51,-0.39%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3410,3410.0,3410.0,3410.0,3410.0,2/2/2010,0.507,0.507,0.507,0.507,-0.59%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3411,3411.0,3411.0,3411.0,3411.0,2/3/2010,0.503,0.503,0.503,0.503,-0.79%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3412,3412.0,3412.0,3412.0,3412.0,2/4/2010,0.503,0.503,0.503,0.503,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3413,3413.0,3413.0,3413.0,3413.0,2/5/2010,0.505,0.505,0.505,0.505,0.40%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3414,3414.0,3414.0,3414.0,3414.0,2/8/2010,0.512,0.512,0.512,0.512,1.39%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3415,3415.0,3415.0,3415.0,3415.0,2/9/2010,0.517,0.517,0.517,0.517,0.98%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3416,3416.0,3416.0,3416.0,3416.0,2/10/2010,0.52,0.52,0.52,0.52,0.58%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3417,3417.0,3417.0,3417.0,3417.0,2/11/2010,0.522,0.522,0.522,0.522,0.38%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3418,3418.0,3418.0,3418.0,3418.0,2/12/2010,0.52,0.52,0.52,0.52,-0.38%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3419,3419.0,3419.0,3419.0,3419.0,2/15/2010,0.522,0.522,0.522,0.522,0.38%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3420,3420.0,3420.0,3420.0,3420.0,2/16/2010,0.52,0.52,0.52,0.52,-0.38%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3421,3421.0,3421.0,3421.0,3421.0,2/17/2010,0.52,0.52,0.52,0.52,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3422,3422.0,3422.0,3422.0,3422.0,2/18/2010,0.522,0.522,0.522,0.522,0.38%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3423,3423.0,3423.0,3423.0,3423.0,2/19/2010,0.522,0.522,0.522,0.522,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3424,3424.0,3424.0,3424.0,3424.0,2/22/2010,0.523,0.523,0.523,0.523,0.19%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3425,3425.0,3425.0,3425.0,3425.0,2/23/2010,0.522,0.522,0.522,0.522,-0.19%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3426,3426.0,3426.0,3426.0,3426.0,2/24/2010,0.52,0.52,0.52,0.52,-0.38%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3427,3427.0,3427.0,3427.0,3427.0,2/25/2010,0.518,0.518,0.518,0.518,-0.38%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3428,3428.0,3428.0,3428.0,3428.0,2/26/2010,0.518,0.518,0.518,0.518,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3429,3429.0,3429.0,3429.0,3429.0,3/1/2010,0.52,0.52,0.52,0.52,0.39%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3430,3430.0,3430.0,3430.0,3430.0,3/2/2010,0.52,0.52,0.52,0.52,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3431,3431.0,3431.0,3431.0,3431.0,3/3/2010,0.52,0.52,0.52,0.52,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3432,3432.0,3432.0,3432.0,3432.0,3/4/2010,0.52,0.52,0.52,0.52,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3433,3433.0,3433.0,3433.0,3433.0,3/5/2010,0.52,0.52,0.52,0.52,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3434,3434.0,3434.0,3434.0,3434.0,3/8/2010,0.52,0.52,0.52,0.52,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3435,3435.0,3435.0,3435.0,3435.0,3/9/2010,0.522,0.522,0.522,0.522,0.38%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3436,3436.0,3436.0,3436.0,3436.0,3/10/2010,0.523,0.523,0.523,0.523,0.19%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3437,3437.0,3437.0,3437.0,3437.0,3/11/2010,0.523,0.523,0.523,0.523,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3438,3438.0,3438.0,3438.0,3438.0,3/12/2010,0.522,0.522,0.522,0.522,-0.19%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3439,3439.0,3439.0,3439.0,3439.0,3/15/2010,0.527,0.527,0.527,0.527,0.96%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3440,3440.0,3440.0,3440.0,3440.0,3/16/2010,0.525,0.525,0.525,0.525,-0.38%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3441,3441.0,3441.0,3441.0,3441.0,3/17/2010,0.528,0.528,0.528,0.528,0.57%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3442,3442.0,3442.0,3442.0,3442.0,3/18/2010,0.528,0.528,0.528,0.528,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3443,3443.0,3443.0,3443.0,3443.0,3/19/2010,0.528,0.528,0.528,0.528,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3444,3444.0,3444.0,3444.0,3444.0,3/22/2010,0.527,0.527,0.527,0.527,-0.19%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3445,3445.0,3445.0,3445.0,3445.0,3/23/2010,0.527,0.527,0.527,0.527,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3446,3446.0,3446.0,3446.0,3446.0,3/24/2010,0.528,0.528,0.528,0.528,0.19%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3447,3447.0,3447.0,3447.0,3447.0,3/25/2010,0.525,0.525,0.525,0.525,-0.57%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3448,3448.0,3448.0,3448.0,3448.0,3/26/2010,0.525,0.525,0.525,0.525,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3449,3449.0,3449.0,3449.0,3449.0,3/29/2010,0.525,0.525,0.525,0.525,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3450,3450.0,3450.0,3450.0,3450.0,3/30/2010,0.527,0.527,0.527,0.527,0.38%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3451,3451.0,3451.0,3451.0,3451.0,3/31/2010,0.525,0.525,0.525,0.525,-0.38%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3452,3452.0,3452.0,3452.0,3452.0,4/1/2010,0.527,0.527,0.527,0.527,0.38%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3453,3453.0,3453.0,3453.0,3453.0,4/6/2010,0.523,0.523,0.523,0.523,-0.76%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3454,3454.0,3454.0,3454.0,3454.0,4/7/2010,0.52,0.52,0.52,0.52,-0.57%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3455,3455.0,3455.0,3455.0,3455.0,4/8/2010,0.522,0.522,0.522,0.522,0.38%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3456,3456.0,3456.0,3456.0,3456.0,4/9/2010,0.523,0.523,0.523,0.523,0.19%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3457,3457.0,3457.0,3457.0,3457.0,4/12/2010,0.52,0.52,0.52,0.52,-0.57%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3458,3458.0,3458.0,3458.0,3458.0,4/13/2010,0.522,0.522,0.522,0.522,0.38%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3459,3459.0,3459.0,3459.0,3459.0,4/14/2010,0.525,0.525,0.525,0.525,0.57%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3460,3460.0,3460.0,3460.0,3460.0,4/15/2010,0.523,0.523,0.523,0.523,-0.38%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3461,3461.0,3461.0,3461.0,3461.0,4/16/2010,0.523,0.523,0.523,0.523,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3462,3462.0,3462.0,3462.0,3462.0,4/19/2010,0.525,0.525,0.525,0.525,0.38%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3463,3463.0,3463.0,3463.0,3463.0,4/20/2010,0.527,0.527,0.527,0.527,0.38%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3464,3464.0,3464.0,3464.0,3464.0,4/21/2010,0.528,0.528,0.528,0.528,0.19%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3465,3465.0,3465.0,3465.0,3465.0,4/22/2010,0.528,0.528,0.528,0.528,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3466,3466.0,3466.0,3466.0,3466.0,4/23/2010,0.527,0.527,0.527,0.527,-0.19%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3467,3467.0,3467.0,3467.0,3467.0,4/26/2010,0.523,0.523,0.523,0.523,-0.76%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3468,3468.0,3468.0,3468.0,3468.0,4/27/2010,0.522,0.522,0.522,0.522,-0.19%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3469,3469.0,3469.0,3469.0,3469.0,4/28/2010,0.523,0.523,0.523,0.523,0.19%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3470,3470.0,3470.0,3470.0,3470.0,4/29/2010,0.52,0.52,0.52,0.52,-0.57%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3471,3471.0,3471.0,3471.0,3471.0,4/30/2010,0.52,0.52,0.52,0.52,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3472,3472.0,3472.0,3472.0,3472.0,5/4/2010,0.52,0.52,0.52,0.52,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3473,3473.0,3473.0,3473.0,3473.0,5/5/2010,0.52,0.52,0.52,0.52,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3474,3474.0,3474.0,3474.0,3474.0,5/6/2010,0.52,0.52,0.52,0.52,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3475,3475.0,3475.0,3475.0,3475.0,5/7/2010,0.522,0.522,0.522,0.522,0.38%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3476,3476.0,3476.0,3476.0,3476.0,5/10/2010,0.52,0.52,0.52,0.52,-0.38%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3477,3477.0,3477.0,3477.0,3477.0,5/11/2010,0.52,0.52,0.52,0.52,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3478,3478.0,3478.0,3478.0,3478.0,5/12/2010,0.522,0.522,0.522,0.522,0.38%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3479,3479.0,3479.0,3479.0,3479.0,5/13/2010,0.52,0.52,0.52,0.52,-0.38%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3480,3480.0,3480.0,3480.0,3480.0,5/14/2010,0.52,0.52,0.52,0.52,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3481,3481.0,3481.0,3481.0,3481.0,5/17/2010,0.52,0.52,0.52,0.52,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3482,3482.0,3482.0,3482.0,3482.0,5/18/2010,0.52,0.52,0.52,0.52,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3483,3483.0,3483.0,3483.0,3483.0,5/19/2010,0.52,0.52,0.52,0.52,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3484,3484.0,3484.0,3484.0,3484.0,5/20/2010,0.52,0.52,0.52,0.52,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3485,3485.0,3485.0,3485.0,3485.0,5/21/2010,0.52,0.52,0.52,0.52,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3486,3486.0,3486.0,3486.0,3486.0,5/24/2010,0.52,0.52,0.52,0.52,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3487,3487.0,3487.0,3487.0,3487.0,5/25/2010,0.52,0.52,0.52,0.52,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3488,3488.0,3488.0,3488.0,3488.0,5/26/2010,0.52,0.52,0.52,0.52,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3489,3489.0,3489.0,3489.0,3489.0,5/27/2010,0.52,0.52,0.52,0.52,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3490,3490.0,3490.0,3490.0,3490.0,5/28/2010,0.52,0.52,0.52,0.52,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3491,3491.0,3491.0,3491.0,3491.0,6/1/2010,0.522,0.522,0.522,0.522,0.38%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3492,3492.0,3492.0,3492.0,3492.0,6/2/2010,0.52,0.52,0.52,0.52,-0.38%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3493,3493.0,3493.0,3493.0,3493.0,6/3/2010,0.52,0.52,0.52,0.52,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3494,3494.0,3494.0,3494.0,3494.0,6/4/2010,0.52,0.52,0.52,0.52,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3495,3495.0,3495.0,3495.0,3495.0,6/7/2010,0.52,0.52,0.52,0.52,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3496,3496.0,3496.0,3496.0,3496.0,6/8/2010,0.52,0.52,0.52,0.52,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3497,3497.0,3497.0,3497.0,3497.0,6/9/2010,0.52,0.52,0.52,0.52,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3498,3498.0,3498.0,3498.0,3498.0,6/10/2010,0.52,0.52,0.52,0.52,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3499,3499.0,3499.0,3499.0,3499.0,6/11/2010,0.52,0.52,0.52,0.52,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3500,3500.0,3500.0,3500.0,3500.0,6/14/2010,0.52,0.52,0.52,0.52,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3501,3501.0,3501.0,3501.0,3501.0,6/15/2010,0.52,0.52,0.52,0.52,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3502,3502.0,3502.0,3502.0,3502.0,6/16/2010,0.52,0.52,0.52,0.52,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3503,3503.0,3503.0,3503.0,3503.0,6/17/2010,0.52,0.52,0.52,0.52,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3504,3504.0,3504.0,3504.0,3504.0,6/18/2010,0.52,0.52,0.52,0.52,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3505,3505.0,3505.0,3505.0,3505.0,6/21/2010,0.52,0.52,0.52,0.52,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3506,3506.0,3506.0,3506.0,3506.0,6/22/2010,0.52,0.52,0.52,0.52,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3507,3507.0,3507.0,3507.0,3507.0,6/23/2010,0.52,0.52,0.52,0.52,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3508,3508.0,3508.0,3508.0,3508.0,6/24/2010,0.52,0.52,0.52,0.52,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3509,3509.0,3509.0,3509.0,3509.0,6/25/2010,0.52,0.52,0.52,0.52,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3510,3510.0,3510.0,3510.0,3510.0,6/28/2010,0.525,0.525,0.525,0.525,0.96%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3511,3511.0,3511.0,3511.0,3511.0,6/29/2010,0.527,0.527,0.527,0.527,0.38%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3512,3512.0,3512.0,3512.0,3512.0,6/30/2010,0.534,0.534,0.534,0.534,1.33%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3513,3513.0,3513.0,3513.0,3513.0,7/1/2010,0.536,0.536,0.536,0.536,0.37%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3514,3514.0,3514.0,3514.0,3514.0,7/2/2010,0.541,0.541,0.541,0.541,0.93%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3515,3515.0,3515.0,3515.0,3515.0,7/5/2010,0.54,0.54,0.54,0.54,-0.18%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3516,3516.0,3516.0,3516.0,3516.0,7/6/2010,0.545,0.545,0.545,0.545,0.93%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3517,3517.0,3517.0,3517.0,3517.0,7/7/2010,0.55,0.55,0.55,0.55,0.92%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3518,3518.0,3518.0,3518.0,3518.0,7/8/2010,0.545,0.545,0.545,0.545,-0.91%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3519,3519.0,3519.0,3519.0,3519.0,7/9/2010,0.548,0.548,0.548,0.548,0.55%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3520,3520.0,3520.0,3520.0,3520.0,7/12/2010,0.55,0.55,0.55,0.55,0.36%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3521,3521.0,3521.0,3521.0,3521.0,7/13/2010,0.55,0.55,0.55,0.55,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3522,3522.0,3522.0,3522.0,3522.0,7/14/2010,0.55,0.55,0.55,0.55,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3523,3523.0,3523.0,3523.0,3523.0,7/15/2010,0.55,0.55,0.55,0.55,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3524,3524.0,3524.0,3524.0,3524.0,7/16/2010,0.548,0.548,0.548,0.548,-0.36%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3525,3525.0,3525.0,3525.0,3525.0,7/19/2010,0.547,0.547,0.547,0.547,-0.18%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3526,3526.0,3526.0,3526.0,3526.0,7/20/2010,0.547,0.547,0.547,0.547,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3527,3527.0,3527.0,3527.0,3527.0,7/21/2010,0.547,0.547,0.547,0.547,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3528,3528.0,3528.0,3528.0,3528.0,7/22/2010,0.542,0.542,0.542,0.542,-0.91%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3529,3529.0,3529.0,3529.0,3529.0,7/23/2010,0.54,0.54,0.54,0.54,-0.37%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3530,3530.0,3530.0,3530.0,3530.0,7/26/2010,0.545,0.545,0.545,0.545,0.93%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3531,3531.0,3531.0,3531.0,3531.0,7/27/2010,0.542,0.542,0.542,0.542,-0.55%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3532,3532.0,3532.0,3532.0,3532.0,7/28/2010,0.543,0.543,0.543,0.543,0.18%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3533,3533.0,3533.0,3533.0,3533.0,7/29/2010,0.54,0.54,0.54,0.54,-0.55%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3534,3534.0,3534.0,3534.0,3534.0,7/30/2010,0.54,0.54,0.54,0.54,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3535,3535.0,3535.0,3535.0,3535.0,8/2/2010,0.54,0.54,0.54,0.54,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3536,3536.0,3536.0,3536.0,3536.0,8/3/2010,0.538,0.538,0.538,0.538,-0.37%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3537,3537.0,3537.0,3537.0,3537.0,8/4/2010,0.538,0.538,0.538,0.538,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3538,3538.0,3538.0,3538.0,3538.0,8/5/2010,0.537,0.537,0.537,0.537,-0.19%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3539,3539.0,3539.0,3539.0,3539.0,8/6/2010,0.538,0.538,0.538,0.538,0.19%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3540,3540.0,3540.0,3540.0,3540.0,8/9/2010,0.54,0.54,0.54,0.54,0.37%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3541,3541.0,3541.0,3541.0,3541.0,8/10/2010,0.538,0.538,0.538,0.538,-0.37%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3542,3542.0,3542.0,3542.0,3542.0,8/11/2010,0.535,0.535,0.535,0.535,-0.56%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3543,3543.0,3543.0,3543.0,3543.0,8/12/2010,0.538,0.538,0.538,0.538,0.56%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3544,3544.0,3544.0,3544.0,3544.0,8/13/2010,0.535,0.535,0.535,0.535,-0.56%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3545,3545.0,3545.0,3545.0,3545.0,8/16/2010,0.535,0.535,0.535,0.535,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3546,3546.0,3546.0,3546.0,3546.0,8/17/2010,0.54,0.54,0.54,0.54,0.93%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3547,3547.0,3547.0,3547.0,3547.0,8/18/2010,0.54,0.54,0.54,0.54,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3548,3548.0,3548.0,3548.0,3548.0,8/19/2010,0.54,0.54,0.54,0.54,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3549,3549.0,3549.0,3549.0,3549.0,8/20/2010,0.54,0.54,0.54,0.54,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3550,3550.0,3550.0,3550.0,3550.0,8/23/2010,0.54,0.54,0.54,0.54,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3551,3551.0,3551.0,3551.0,3551.0,8/24/2010,0.54,0.54,0.54,0.54,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3552,3552.0,3552.0,3552.0,3552.0,8/25/2010,0.538,0.538,0.538,0.538,-0.37%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3553,3553.0,3553.0,3553.0,3553.0,8/26/2010,0.537,0.537,0.537,0.537,-0.19%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3554,3554.0,3554.0,3554.0,3554.0,8/27/2010,0.54,0.54,0.54,0.54,0.56%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3555,3555.0,3555.0,3555.0,3555.0,8/31/2010,0.54,0.54,0.54,0.54,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3556,3556.0,3556.0,3556.0,3556.0,9/1/2010,0.54,0.54,0.54,0.54,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3557,3557.0,3557.0,3557.0,3557.0,9/2/2010,0.538,0.538,0.538,0.538,-0.37%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3558,3558.0,3558.0,3558.0,3558.0,9/3/2010,0.538,0.538,0.538,0.538,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3559,3559.0,3559.0,3559.0,3559.0,9/6/2010,0.538,0.538,0.538,0.538,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3560,3560.0,3560.0,3560.0,3560.0,9/7/2010,0.542,0.542,0.542,0.542,0.74%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3561,3561.0,3561.0,3561.0,3561.0,9/8/2010,0.543,0.543,0.543,0.543,0.18%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3562,3562.0,3562.0,3562.0,3562.0,9/9/2010,0.545,0.545,0.545,0.545,0.37%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3563,3563.0,3563.0,3563.0,3563.0,9/10/2010,0.545,0.545,0.545,0.545,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3564,3564.0,3564.0,3564.0,3564.0,9/13/2010,0.543,0.543,0.543,0.543,-0.37%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3565,3565.0,3565.0,3565.0,3565.0,9/14/2010,0.543,0.543,0.543,0.543,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3566,3566.0,3566.0,3566.0,3566.0,9/15/2010,0.543,0.543,0.543,0.543,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3567,3567.0,3567.0,3567.0,3567.0,9/16/2010,0.543,0.543,0.543,0.543,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3568,3568.0,3568.0,3568.0,3568.0,9/17/2010,0.543,0.543,0.543,0.543,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3569,3569.0,3569.0,3569.0,3569.0,9/20/2010,0.543,0.543,0.543,0.543,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3570,3570.0,3570.0,3570.0,3570.0,9/21/2010,0.545,0.545,0.545,0.545,0.37%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3571,3571.0,3571.0,3571.0,3571.0,9/22/2010,0.55,0.55,0.55,0.55,0.92%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3572,3572.0,3572.0,3572.0,3572.0,9/23/2010,0.548,0.548,0.548,0.548,-0.36%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3573,3573.0,3573.0,3573.0,3573.0,9/24/2010,0.548,0.548,0.548,0.548,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3574,3574.0,3574.0,3574.0,3574.0,9/27/2010,0.547,0.547,0.547,0.547,-0.18%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
